Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene,d_qval,e_qval,d_b,e_b,avg_qval,avg_b
250,F32B5.8a,1.92594581680645e-08,1.39823666300148e-06,-0.6238836086333511,0.11104046233583,9.204838211056499,0.170267791657246,0.000411904066597622,0.0180830723470346,0.017270150043380002,0.0180830723470346,WBGene00000788,cpz-1,0.0825787390795176,1.19519877706723e-07,-0.37610404427271904,-0.6805626974942081,0.027526752278686104,-0.5601834501334261
153,W05G11.6d.2,7.32756625935643e-12,8.692505072373809e-10,3.2718837399410803,0.477569401033005,5.0148216761415805,5.35030393651034,0.29730850440131,0.0448002948032251,0.0390459310736986,0.0448002948032251,WBGene00021043,pck-1,0.0823571467849235,0.000323333922613279,1.6828857753723299,2.2960562945868,0.02756016052559576,2.4169419366334033
231,F13D12.2,6.03880682957295e-09,4.74477679466446e-07,0.594758772354868,0.102268147892297,6.94534301582302,0.186644478346948,0.0011063654452560599,0.014581795664725,0.0105440717673886,0.014581795664725,WBGene00002262,ldh-1,0.0050398544889050205,0.078116988910632,0.40853126722883704,0.289829892382456,0.027719105959072163,0.4310399773220537
1124,Y47D9A.2a,0.00337565233688776,0.0545089767922713,0.3868608188782729,0.131976623827115,5.56084908999249,0.585868736245756,0.00464763606176707,0.0126016379012472,0.0214791077934386,0.0214791077934386,WBGene00021629,scpl-3,0.0225558671499044,0.00701433582480334,0.453157012724172,0.45325681717927796,0.02802639325565968,0.4310915495939076
692,C05C10.5a,0.000291183768353482,0.00763726213239262,0.33579394494726694,0.09268344741474999,8.34230921301506,0.126233845436209,0.00118362430115725,0.008855710411822091,0.0117017078358668,0.0117017078358668,WBGene00007332,C05C10.5,0.0639187403871044,0.0130439514083744,0.290880868575516,0.307849475072607,0.02819998464262381,0.3115080961984633
410,M02D8.6,4.88070807605867e-06,0.00021606061361088998,1.6798383282383502,0.36759147800474207,5.16601428953883,1.6612267332513602,0.00993581424203525,0.192749427810531,0.0322677891917116,0.192749427810531,WBGene00019732,M02D8.6,0.0440781333053843,0.0405112900246613,1.2262378175296698,1.07543091782245,0.028268494647885497,1.3271690211968232
24,Y19D10B.7,9.55471050619565e-35,7.22574982031046e-32,-3.0037967554155696,0.24429688355117604,8.276311757073929,2.0591985656398,0.0009365261833754859,0.0885849247858496,0.0114661849586366,0.0885849247858496,WBGene00021236,pud-1.2,0.08866638154099198,9.31356071944122e-16,-1.73498581864759,-2.5026471068953597,0.0295554605136643,-2.41380989365284
585,T10B5.8,8.118059613790691e-05,0.00251868003402224,-1.17794750103273,0.298904095487891,4.1441762661496,0.9953669709519569,0.0176514325192776,0.0440389549254025,0.116364054929874,0.116364054929874,WBGene00020394,T10B5.8,0.0788332499073897,0.008334753303305091,-0.976036271033622,-0.9469258825226871,0.029895561081572344,-1.0336365515296797
654,ZK1321.3,0.00020115726274589,0.00557590468487835,-0.39524731018768394,0.1063190504579,6.092806538211111,0.0553552385073578,0.00259265571851643,0.00351697103820658,0.0143629550168878,0.0143629550168878,WBGene00000178,aqp-10,0.0842855417498901,1.2246782958506e-05,-0.317789111288036,-0.5495469677057879,0.029957897739242317,-0.4208611297271692
186,B0213.14,3.82154250862416e-10,3.72908583502841e-08,-0.768167104297917,0.12268790583110399,5.691790618438421,0.355158617947942,0.0033758787054905897,0.0180193302154504,0.0192026046503423,0.0192026046503423,WBGene00015043,cyp-34A8,0.0903766035445628,1.72087983595542e-05,-0.342858172598907,-0.596743586590334,0.030131283211260237,-0.5692562878290527
557,Y38F2AL.4,5.84277652737977e-05,0.0019038849905196199,-0.56337274033666,0.14017482441856,6.5508584867116495,0.6808716807134331,0.00315164272231723,0.026321829378843996,0.0115979111533643,0.026321829378843996,WBGene00006912,vha-3,0.0895818878253269,0.000164221671861903,-0.421141233277637,-0.650335649628015,0.030549998162569477,-0.544949874414104
501,F54C8.4a,2.6571677981701396e-05,0.000962782550785499,0.36636895713912204,0.0872095540866931,8.125666880299269,0.298961623243413,0.000401699183625138,0.00671644422291391,0.0110065603023746,0.0110065603023746,WBGene00010037,F54C8.4,0.0366206609294926,0.0540811896542262,0.287634581673866,0.244579729783535,0.030554877711501432,0.29952775619884103
510,C44F1.3,3.07020002295558e-05,0.00109049178897542,-0.46969058948423,0.11268438418505099,6.872269948124679,0.31926571076400606,0.00109030344822297,0.0179563522105232,0.0106878754089152,0.0179563522105232,WBGene00002267,lec-4,0.010692064605203002,0.0809418568424626,-0.42965642899976,-0.295060166819086,0.030908137745547012,-0.3981357284343587
1048,Y67D2.3,0.0025416316833876103,0.0440177624556156,-0.35957762211845395,0.119130901266967,5.90154342226727,0.69855940926232,0.0049409519287208605,0.00379121385576706,0.016347305526299,0.016347305526299,WBGene00022053,cisd-3.2,0.0493180572929543,3.41922022527379e-06,-0.386685277651675,-0.667442952596216,0.031113079656265058,-0.47123528412211496
329,F55C10.3,3.86640656392501e-07,2.13298720775802e-05,0.9653217905172751,0.19019544348710998,7.10355551066715,1.1846405961546398,0.000989788997623573,0.0532716710872642,0.0103040857856082,0.0532716710872642,WBGene00000728,col-155,0.0962898387922541,3.73681040669775e-11,0.370154779307997,0.637267607205343,0.032103722900566595,0.6575813923435384
870,C10C5.5,0.00107946652897355,0.0225199051734138,2.30023703659856,0.703661941766068,4.25036024691603,1.9509201539496202,0.0520340262747337,0.690676166160256,0.10163146531805901,0.690676166160256,WBGene00007509,C10C5.5,0.0685627547752597,0.00552282972650836,2.21944971798474,2.6046070517169397,0.032201829891727284,2.37476460210008
218,F54F7.3,2.35196761839359e-09,1.9581748749469602e-07,1.81268928237043,0.303560819866212,5.89501898304166,0.829845274590785,0.00432696220912272,0.133896794827647,0.0164241592355288,0.133896794827647,WBGene00010065,F54F7.3,0.0974793276269705,1.6953328896928198e-05,1.0379103976664599,1.51125466535938,0.03249882559111831,1.4539514484654232
414,Y46E12BL.3,5.13903750420765e-06,0.000225471316342306,0.388492684745074,0.0852138865930584,7.8559202187583,0.17083961312697898,0.00046031010453739406,0.0048950144343369705,0.0104317995979045,0.0104317995979045,WBGene00021596,spsb-2,0.0622337955127404,0.0374171742449407,0.264807525579925,0.252370177090379,0.03329214702467447,0.3018901291384593
353,K10B3.9.2,9.9290563961901e-07,5.10516639067565e-05,0.7844686800929259,0.160323396189065,5.24725527925787,0.126141144690926,0.00923387530491605,0.00199907897987389,0.029321511743477996,0.029321511743477996,WBGene00003124,mai-1,0.0833588328398927,0.0187664218145858,0.5068170634725839,0.524621235651755,0.03405876877279509,0.605302326405755
275,C51E3.9a,5.3315112832268495e-08,3.5187974469297202e-06,0.7009411152784241,0.12885220453363902,5.64855666979171,1.04992325660891,0.00499862972744162,-0.0010035615068699599,0.0199057061923266,0.0199057061923266,WBGene00008254,C51E3.9,0.0431896110969664,0.0621593277569938,0.44551958779252904,0.3666365303419571,0.035117485883802375,0.50436574447097
666,Y37E3.10a,0.000228781805746685,0.00623481948093444,-0.33920266661662696,0.0920517722821597,6.890201821968191,0.640470111197922,0.00205968025186973,0.008258964121104941,0.0106506129185601,0.0106506129185601,WBGene00021351,Y37E3.10,0.0962898387922541,0.0049669105897158705,-0.268993093489102,-0.363593772076886,0.03583052295430147,-0.3239298440608716
490,B0350.2a.1,2.3121708904471303e-05,0.000856446972686029,0.441390851511381,0.10428870071085,7.404028098284829,0.965849822121595,0.00405254600180563,0.0122616536421303,0.0101057207543075,0.0122616536421303,,,0.0431896110969664,0.0703215874398662,0.38537718097765505,0.27993425354434803,0.03812254850317288,0.36890076201112804
1125,F15D3.7,0.0033864886236022102,0.0546353497941156,-0.28534979378374,0.0973794632393504,6.46881231464895,0.18238809210899104,0.0022916849344572,0.00574720833976926,0.0119324548567188,0.0119324548567188,WBGene00008857,timm-23,0.0639187403871044,0.0010242798371056599,-0.30271719539391195,-0.402471699488346,0.03985945667277522,-0.33017956288866596
1065,K09C4.1a,0.0027481008227401103,0.046833830922754005,-1.3245428705103401,0.44231128898350497,4.50400649021472,0.720805640657782,0.0164846739071021,0.27697424063627196,0.0738997327318587,0.27697424063627196,WBGene00019547,K09C4.1,0.0213085965295068,0.0527452170028236,-1.53517243348018,-1.26164312486904,0.040295881485028134,-1.3737861429531868
910,F42A10.5,0.00141853871829292,0.02829283267804,-0.34483768023152,0.108070718553635,7.63971417074289,0.0511302096053136,0.0006244679881326929,0.0168944523249156,0.0101808005634657,0.0168944523249156,WBGene00018341,F42A10.5,0.0963125171202859,9.306406855262061e-06,-0.25163586393266896,-0.443538266350677,0.04153821873506039,-0.3466706035049553
1194,ZK858.3,0.00440351977815884,0.0669379262760326,0.321009908706974,0.112725679450699,8.29888876287053,0.39756826882192003,0.000244739093441043,0.0188158791179917,0.0115443302270867,0.0188158791179917,WBGene00014117,clec-91,0.0366206609294926,0.0218892639415589,0.33871470456474795,0.331836113277046,0.04181595038236136,0.33052024218292264
838,T04A8.7a,0.000849529611112182,0.0183997165175252,0.5914159293845129,0.177275963004871,6.5729252208484805,0.8420962553692121,0.0237042532742622,0.0234358973146946,0.0115166019759514,0.0234358973146946,WBGene00011409,T04A8.7,0.0845987836085163,0.0249256813390566,0.4905289489456379,0.587005109094677,0.04264139382169937,0.5563166624749426
641,W08E3.1,0.000182259070320611,0.005153987448455671,-0.32655282666770197,0.0872572100549698,7.682393226172071,0.0819124497733896,0.000649141213394066,0.0107715898464716,0.0102162872729643,0.0107715898464716,WBGene00004915,snr-2,0.0742471828335708,0.0541223627083059,-0.261571676725462,-0.28505506665896396,0.04450784433011079,-0.2910598566840426
1104,C27A2.2a,0.00318643348090647,0.0523856591290331,-0.33966364446446695,0.115173179525143,6.4094663952952,3.30642716308101,0.00768758260193852,0.00902726638922459,0.0122097093209578,0.0122097093209578,WBGene00004434,rpl-22,0.0830506082739879,0.000144033340222335,-0.341093553708451,-0.537936250945737,0.04519343358108111,-0.4062311497062183
1237,C12D8.1a,0.0050193219468125105,0.0736162068442904,0.321840467492966,0.114705783443139,8.0766374127794,0.23289877636380102,0.00624516794727769,0.0134909571856789,0.0108791975284908,0.0134909571856789,WBGene00007534,C12D8.1,0.0518286532512947,0.0265329627436636,0.34067126056119107,0.33063821710529806,0.05065927427974957,0.33104998171981836
903,W02D7.6,0.00135116399948536,0.0271579474979616,0.32528009835998806,0.10149508852147698,6.2251354911945995,0.0612455686732458,0.00214830664820736,0.0048180095838013,0.0133035728427664,0.0133035728427664,WBGene00020942,W02D7.6,0.0772209143768983,0.049864423990269004,0.310380463110854,0.286855599517135,0.05141442862170964,0.30750538699599234
1177,C25A1.16,0.00410332955091536,0.0632756426075733,-0.261962704562853,0.0912728016907605,6.77127039848974,0.0795314595471156,0.00157643031160056,0.0051842446633840605,0.0109196561811208,0.0109196561811208,WBGene00077526,C25A1.16,0.0788332499073897,0.0142197361275315,-0.278251511665906,-0.303055174610122,0.0521095428808315,-0.28108979694629366
1378,T21C12.2,0.00749090362691195,0.0986646595271785,-0.357699853910604,0.13375985941636,6.99457503719117,0.0443523159737738,0.0010604723068525599,0.0257770776797742,0.0104590648507478,0.0257770776797742,WBGene00001993,hpd-1,0.0879213553221662,0.000596455309692107,-0.42872514730191996,-0.77334904111339,0.062394156719678934,-0.5199246807753046
1037,T03G11.4,0.00244527123052912,0.0427981415950854,-0.47915428397208204,0.15813501180181197,5.22613625069613,0.123362827632345,0.00746807195669355,-0.00091874837668702,0.0300419509796452,0.0300419509796452,WBGene00020197,mans-3,0.0963125171202859,0.0665842674869093,-0.464897535108282,-0.4122261931477871,0.0685649754007602,-0.45209267074271703
