index,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene,genotype,code
1289,1290,Y4C6A.3,0.00157374005941859,0.0227948317908809,0.276772414291439,0.0875659629699879,7.28213635848844,0.4106752608255061,0.000707048156905621,0.0107946486493863,0.007429000198640191,0.0107946486493863,WBGene00021153,Y4C6A.3,\emph{egl-9},b
982,983,Y50D7A.7,0.000353558897135734,0.00672049643233081,-0.27021441677908303,0.0756368660271989,7.142246488664219,0.0994080742612918,0.0008932561721823061,0.00768814708144235,0.0074940674783395295,0.00768814708144235,WBGene00000081,ads-1,\emph{egl-9},b
308,309,Y51A2D.4,4.91466096405418e-09,2.97185890334474e-07,2.67290522005094,0.45690404943802604,4.821063520087179,1.4464745910819399,0.0194220285046654,0.293719937084633,0.0296181735117888,0.293719937084633,WBGene00013073,hmit-1.1,\emph{egl-9},b
841,842,Y51F10.2a,0.000127814548278826,0.00283635966103309,0.33554106397614397,0.0875941789286982,8.63426490245717,0.2711022748792,0.0019125556763474102,0.0054802588639051,0.00959655459694178,0.00959655459694178,WBGene00021763,Y51F10.2,\emph{egl-9},b
848,849,Y54E10A.10,0.00013079920115916798,0.00288464988789559,-0.338721525256692,0.0885558296431329,6.30387222639003,0.0217922218931007,0.0021185425666131,0.009644659879062259,0.009144921576740241,0.009644659879062259,WBGene00021830,Y54E10A.10,\emph{egl-9},b
1084,1085,Y54E10A.15,0.000604984782405959,0.0104185628195902,0.365498720254027,0.10657897787372198,6.187039788698599,0.133163898296454,0.0027146457191676,0.0143239720677435,0.009642099489176659,0.0143239720677435,WBGene00000413,cdt-1,\emph{egl-9},b
1141,1142,Y56A3A.32b,0.000816005586157793,0.0133511947262332,-0.297443172651469,0.0888604193953224,6.4567632174778495,0.101433293104501,0.00321940564670486,0.00214669615297301,0.008624855555964029,0.008624855555964029,WBGene00006937,wah-1,\emph{egl-9},b
861,862,Y57A10C.6,0.000143813254623404,0.00311734415619293,-0.399074194109471,0.104977634921909,6.1841590873530805,0.0917651819487556,0.00260797796461647,0.013922477786079999,0.009655585313012359,0.013922477786079999,WBGene00013284,daf-22,\emph{egl-9},b
1758,1759,Y66D12A.5,0.00657899542144211,0.0698854630185593,0.22207416882039105,0.081721961529798,6.87129497019889,0.0458604540590535,0.0011971002550845,0.008820618239332171,0.00776640168229577,0.008820618239332171,WBGene00013431,ceh-92,\emph{egl-9},b
1459,1460,Y67H2A.2a,0.00295766445408726,0.037852027619603,0.23182233951361803,0.0779994027228601,6.87646075331305,0.0738256434724045,0.0013665154249424,0.00443887699052421,0.007759344812741959,0.007759344812741959,WBGene00013461,Y67H2A.2,\emph{egl-9},b
1177,1178,ZC308.1a,0.000969033726910859,0.0153704543186158,0.46562074371873996,0.141124294886274,7.77019939609192,0.199585375085107,0.000798964928734042,0.0290751349819881,0.00759551922478295,0.0290751349819881,WBGene00001596,gld-2,\emph{egl-9},b
1907,1908,ZC308.4a,0.009270271912173809,0.0907835590560627,0.20307283881538102,0.07804721925049299,7.61965764077867,0.145440968204197,0.00110373857559053,0.00803331407351126,0.007478229840132171,0.00803331407351126,WBGene00022586,ZC308.4,\emph{egl-9},b
125,126,ZC513.7,2.94390996595973e-15,4.36563156459981e-13,-0.659231835938095,0.0835183118975157,6.51749544955111,0.19202775110198397,0.00200905872107174,0.00686167860490756,0.00845390391224433,0.00845390391224433,WBGene00023209,ZC513.7,\emph{egl-9},b
734,735,ZK1010.1,5.44766691111611e-05,0.00138489328209802,-0.30028802717811104,0.0744108513087587,7.94156498577498,0.269664989529665,0.000501372630329646,0.00722571607529102,0.00780408955841165,0.00780408955841165,WBGene00006728,ubq-2,\emph{egl-9},b
886,887,ZK1073.1.2,0.000182491470576781,0.00385088193561731,3.7975608136778902,1.0148217457089301,4.03023928450586,4.50835923481859,1.10461155890649,0.44018320443908104,0.068292858963485,0.44018320443908104,WBGene00014213,ZK1073.1,\emph{egl-9},b
1821,1822,ZK1127.1.2,0.0076802919433300795,0.0787630378491342,0.37291559048213707,0.13988824733912,7.2767170790073,0.0787339124097505,0.0219224975221878,0.0065085592543943,0.00743058509322824,0.00743058509322824,WBGene00003784,nos-2,\emph{egl-9},b
674,675,ZK546.15,2.31457631155936e-05,0.000640709013059062,0.309353255451874,0.0730958314399416,7.544911140094969,0.24295222380444198,0.000572385087704091,0.00486403648790098,0.007442115773140441,0.007442115773140441,WBGene00006619,try-1,\emph{egl-9},b
1317,1318,ZK652.4.3,0.0018481428617860198,0.0262007203129528,-0.230507876280346,0.0740323794410561,7.75871742914676,0.0208950497883323,0.000636748794855981,0.00638868123020742,0.00758444101370079,0.00758444101370079,WBGene00004449,rpl-35,\emph{egl-9},b
1470,1471,ZK792.6,0.00305065475926898,0.0387252850455776,-0.277982466763237,0.0938309850293753,6.58785264348296,0.0212900930121279,0.00162638194232071,0.0115799986850535,0.00827832610945491,0.0115799986850535,WBGene00002335,let-60,\emph{egl-9},b
653,654,ZK858.3,1.64953278149957e-05,0.00047127706456146103,0.33601922603046996,0.0780041384038082,8.43445444126685,0.289411621502907,0.000223784213153575,0.00861933662315485,0.008903184199027121,0.008903184199027121,WBGene00014117,clec-91,\emph{egl-9},b
